0.8842676311030743 0.13121435526499037
0.8481012658227849 0.13327653359299152
0.8354430379746836 0.1390944498539456
0.8191681735985534 0.14684935317846926
0.8028933092224232 0.1642196411183774
0.7830018083182642 0.19121922381416256
0.7685352622061483 0.20858255668382453
0.7468354430379747 0.23558909444985598
0.7341772151898734 0.25486854917234847
0.7197106690777577 0.2703088051189335
0.7052441229656421 0.2895952149116724
0.6998191681735986 0.2953853108916418
0.6853526220614828 0.3185178745305346
0.6708860759493672 0.33972736124635017
0.6672694394213382 0.34358742523299657
0.6618444846292948 0.36091598275142733
0.654611211573237 0.37440534149395055
0.6509945750452081 0.39172694394213536
0.6509945750452081 0.3994192516344429
0.654611211573237 0.4051745722631813
0.6654611211573237 0.4128251495340117
0.6799276672694394 0.4223848935874267
0.6907775768535263 0.4261893170121033
0.708860759493671 0.43381207400194877
0.7233273056057866 0.437602587286133
0.7305605786618445 0.439497843928225
0.7377938517179025 0.44523925441647094
0.7414104882459314 0.4471484211990555
0.7396021699819169 0.4510015301154555
0.7396021699819169 0.45292460703853243
0.7359855334538878 0.4567846710251786
0.732368896925859 0.4683370427041327
0.7287522603978301 0.46835095284462513
0.7052441229656421 0.4742105995270566
0.6889692585895117 0.47427319515927246
0.6654611211573237 0.47436361107247316
0.6509945750452081 0.47249617471136585
0.6365280289330922 0.47062873835025865
0.6220614828209765 0.47260745583530517
0.6112115732368897 0.47649534010293637
0.6057866184448464 0.4880546668521365
0.5967450271247741 0.501550980664906
0.5895117540687161 0.52080957017666
0.5822784810126583 0.5477604673807217
0.5804701627486437 0.5593058839894294
0.5768535262206149 0.5650890248991526
0.5678119349005425 0.5824314925580758
0.5605786618444847 0.6055362359159837
0.5533453887884268 0.6171025177354301
0.5515370705244124 0.6267248574210609
0.5479204339963833 0.634431075253861
0.549728752260398 0.6248087355682301
0.5533453887884268 0.597871748504661
0.5587703435804702 0.5824662679093069
0.569620253164557 0.5612706913339836
0.573236889692586 0.5420260119627219
0.5804701627486437 0.520844345527891
0.5840867992766727 0.5169842815412448
0.5840867992766727 0.5265996661566292
0.5479204339963833 0.6517387675615532
0.54249547920434 0.672913478926138
0.5406871609403255 0.6883050493809995
0.5388788426763111 0.705619696758938
0.5352622061482821 0.7267874530532765
0.5334538878842676 0.7460251773542919
0.5334538878842676 0.765255946585061
0.5334538878842676 0.7864097927389072
0.5280289330922243 0.7845075810265689
0.5388788426763111 0.8036966198358608
0.5388788426763111 0.8325427736820146
0.54249547920434 0.8632980943107529
0.5479204339963833 0.8748156906384758
0.5533453887884268 0.8959486715815832
0.546112115732369 0.8940534149394911
0.54249547920434 0.8671442481569067
0.5334538878842676 0.8441021004312147
0.5316455696202532 0.819109055501461
0.5280289330922243 0.8037383502573381
0.5244122965641953 0.8037522603978304
0.5226039783001809 0.8056822923911536
0.5135623869801085 0.8287939908193077
0.5171790235081375 0.8460877729865075
0.5207956600361664 0.8787661705383227
0.5207956600361664 0.8922277089998611
0.5207956600361664 0.9056892474613996
0.5280289330922243 0.922969119488107
0.5316455696202532 0.9306475170399222
0.5316455696202532 0.9383398247322299
0.5207956600361664 0.9018430936152457
